ct,open,high,low,close,volume,cumulative_delta,vah,val,poc_vol
2026-06-22 14:40:00,7532.25,7533.25,7528,7529.5,5477,-7677,7533.25,7530.25,289
2026-06-22 14:45:00,7529.5,7535.5,7528.75,7535.5,6816,-5751,7533.25,7531,356
2026-06-22 14:50:00,7535.25,7545.25,7533.5,7543.75,17804,-7197,7531.75,7528,249
2026-06-22 14:55:00,7543.75,7545.75,7536,7540.25,20158,-7276,7531.75,7528,249
2026-06-22 15:00:00,7540.25,7547,7539,7545.25,7893,-7429,7541.75,7533.5,371
2026-06-23 08:30:00,7429.5,7434.5,7415,7432.5,49932,1094,7432.5,7416.75,443
2026-06-23 08:35:00,7432.25,7439.25,7416.75,7436.75,40320,1996,7432.5,7416.75,443
2026-06-23 08:40:00,7437,7446.75,7430.75,7442.5,27090,5530,7455.25,7436,295
2026-06-23 08:45:00,7442,7463.5,7436,7457.75,32700,6207,7455.25,7436,295
2026-06-23 08:50:00,7457.75,7465.75,7457.25,7460,22245,7760,7462.75,7454.75,538
2026-06-23 08:55:00,7459.75,7466.25,7454.75,7465.25,25291,11252,7473.75,7463.75,496
2026-06-23 09:00:00,7465.5,7478,7463.75,7474.5,28796,12141,7473.75,7463.75,496
2026-06-23 09:05:00,7474.75,7480.75,7470.75,7479,21613,13216,7477.75,7470.75,527
2026-06-23 09:10:00,7478.75,7485.25,7476.25,7484,24663,13281,7485.25,7480,576
2026-06-23 09:15:00,7483.75,7487.5,7480,7486.25,17863,12690,7487.75,7479.5,464
2026-06-23 09:20:00,7486.25,7491.25,7479.5,7483,22281,11733,7487.75,7479.5,464
2026-06-23 09:25:00,7483,7484.75,7475.75,7483.75,21715,9990,7482,7472.25,367
2026-06-23 09:30:00,7483.75,7486,7472.25,7476,20551,9058,7479,7470,434
2026-06-23 09:35:00,7476,7482.75,7470,7470.5,22556,8945,7473.25,7466,582
2026-06-23 09:40:00,7470.5,7476.25,7466,7468.25,24433,8850,7473.25,7466,582
2026-06-23 09:45:00,7468.5,7470.25,7461.25,7467.5,20511,9413,7467.5,7461.25,554
2026-06-23 09:50:00,7468,7474,7462,7466,22187,8382,7465.5,7459.75,527
2026-06-23 09:55:00,7466,7467.75,7459.75,7464.75,17391,7550,7465.5,7459.75,527
2026-06-23 10:00:00,7464.75,7468.75,7458.5,7459.75,20562,5791,7465.75,7458.5,490
2026-06-23 10:05:00,7459.75,7461.5,7450.5,7453.75,19381,6494,7455.25,7451,531
2026-06-23 10:10:00,7454.25,7457,7451,7455.5,13271,4418,7455.25,7451,531
2026-06-23 10:15:00,7455.5,7457,7445.75,7446.5,15306,3521,7453.75,7445.75,333
2026-06-23 10:20:00,7446.5,7449.75,7439.75,7440,13795,3416,7441,7436.25,609
2026-06-23 10:25:00,7440,7443,7436.25,7440,17049,3679,7441,7436.25,609
2026-06-23 10:30:00,7439.75,7446.75,7438,7443.5,15479,3259,7445.75,7436.75,297
2026-06-23 10:35:00,7443.75,7449.5,7436.75,7438.75,15444,4351,7442.75,7435.75,309
2026-06-23 10:40:00,7438.75,7445.75,7435.75,7444.25,12654,5211,7442.75,7435.75,309
2026-06-23 10:45:00,7444,7449.5,7441.75,7444.75,11950,6930,7452.5,7443.25,260
2026-06-23 10:50:00,7444.75,7456.5,7443.25,7452.75,14055,6565,7452.5,7443.25,260
2026-06-23 10:55:00,7453,7455.75,7447.25,7453.75,10497,7487,7453.25,7447.25,300
2026-06-23 11:00:00,7454,7462,7452.75,7461.25,10648,8101,7464.75,7459.5,392
2026-06-23 11:05:00,7461,7467,7459.5,7466.25,12158,8853,7470,7466.25,434
2026-06-23 11:10:00,7466.25,7471.5,7466.25,7469.25,9552,8120,7469,7464,300
2026-06-23 11:15:00,7469.5,7471,7464,7465,8705,8224,7466.75,7460.5,247
2026-06-23 11:20:00,7465,7469.5,7460.5,7468.25,9138,8497,7469,7465.25,297
2026-06-23 11:25:00,7468,7470.5,7465.25,7469,6537,8021,7469,7465.25,297
2026-06-23 11:30:00,7469,7470,7464.5,7466,6286,8407,7468.5,7464.5,273
2026-06-23 11:35:00,7466,7470.75,7465,7470.25,5418,9749,7473.75,7470.25,399
2026-06-23 11:40:00,7470.25,7475.25,7470.25,7474,8386,8596,7472.25,7466.25,225
2026-06-23 11:45:00,7474,7474.75,7466.25,7469,7867,8740,7472.25,7466.25,225
2026-06-23 11:50:00,7469,7469.25,7464.5,7468.75,7210,9373,7469.75,7465.25,270
2026-06-23 11:55:00,7468.5,7471.75,7465.25,7469.5,7283,8168,7469.75,7465.25,270
2026-06-23 12:00:00,7469.75,7470.25,7461.5,7462.75,7739,8398,7467.75,7461.5,215
2026-06-23 12:05:00,7462.75,7465.5,7460.5,7464.75,7092,8824,7464,7460.5,338
2026-06-23 12:10:00,7464.75,7473,7464.5,7468.75,9220,8154,7470.5,7464.5,263
2026-06-23 12:15:00,7469.25,7471.25,7464.75,7466.75,6738,9693,7473.5,7466,213
2026-06-23 12:20:00,7466.75,7476.5,7466,7474.5,9171,9100,7473.5,7470.25,298
2026-06-23 12:25:00,7474.25,7475,7470.25,7471,5955,9371,7473.5,7470.25,298
2026-06-23 12:30:00,7471,7473.25,7466.75,7473.25,7135,9357,7471.25,7466.75,264
2026-06-23 12:35:00,7473.25,7476,7470.25,7471.25,5650,8926,7474.25,7470.25,235
2026-06-23 12:40:00,7471,7472.5,7466.25,7467.25,4801,9397,7469.25,7466,280
2026-06-23 12:45:00,7467.25,7470.5,7466,7468.5,5327,7168,7465,7455.5,183
2026-06-23 12:50:00,7468.5,7469,7455.5,7456.25,10043,7288,7465,7455.5,183
2026-06-23 12:55:00,7456.25,7457.75,7452.75,7453,10108,7925,7458.5,7451.75,301
2026-06-23 13:00:00,7453.25,7461.25,7451.75,7456,11741,7723,7458.5,7451.75,301
2026-06-23 13:05:00,7456.25,7457,7449,7453.25,8250,7759,7454.75,7449,250
2026-06-23 13:10:00,7453.25,7455.75,7452.5,7453.75,6206,8001,7454.25,7450.25,241
2026-06-23 13:15:00,7453.5,7456,7450.25,7451.25,5784,8387,7454.25,7450.25,241
2026-06-23 13:20:00,7451.5,7454.75,7447.75,7452.75,7408,8224,7452.75,7447.75,255
2026-06-23 13:25:00,7453,7453,7448.5,7449.75,5725,8145,7447.25,7444.25,320
2026-06-23 13:30:00,7449.5,7451,7446.5,7447,5657,7960,7441.5,7433,255
2026-06-23 13:35:00,7446.75,7448.5,7444.25,7445,5761,7281,7434.25,7430.25,542
2026-06-23 13:40:00,7445,7445,7433,7433.5,12517,8503,7437.25,7428.75,274
2026-06-23 13:45:00,7433.75,7436,7430.25,7435.5,12998,8951,7447.25,7444.25,320
2026-06-23 13:50:00,7435.5,7441,7428.75,7432.75,13698,9885,7441.5,7433,255
2026-06-23 13:55:00,7432.75,7438.5,7429.25,7436.25,11744,10998,7437.25,7428.75,274
2026-06-23 14:00:00,7436,7446.5,7433.75,7446,13429,10167,7437.25,7428.75,274
2026-06-23 14:05:00,7445.75,7452.25,7438.25,7440.75,16211,10053,7442.75,7433.75,258
2026-06-23 14:10:00,7440.75,7444.75,7438,7441,9526,9006,7448,7438.25,284
2026-06-23 14:15:00,7441,7442.5,7434,7434.25,9239,11115,7442.75,7438,340
2026-06-23 14:20:00,7434.5,7448.5,7433.25,7444.75,14481,11256,7440,7434,264
2026-06-23 14:25:00,7444.75,7449.75,7442.5,7447,12183,11098,7444,7433.25,234
2026-06-23 14:30:00,7447,7449,7440.25,7447,12286,11035,7444,7433.25,234
2026-06-23 14:35:00,7447,7448.5,7442.75,7443,10523,11854,7447.5,7442.5,406
2026-06-23 14:40:00,7443,7444.25,7438,7442.25,11357,12506,7446.5,7440.25,341
2026-06-23 14:45:00,7442.25,7444.75,7436.25,7444.25,14996,13913,7446.75,7442.75,438
2026-06-23 14:50:00,7444.25,7453,7442.25,7452.5,20465,11698,7442.5,7438,437
2026-06-23 14:55:00,7452.5,7452.5,7432.75,7435,32861,12168,7442.25,7436.25,428
2026-06-23 15:00:00,7435,7437.25,7431.75,7436,9672,12199,7446.5,7432.75,411
2026-06-24 08:30:00,7447,7466.75,7438,7463.5,43555,3773,7458.25,7438,375
2026-06-24 08:35:00,7463.5,7468.25,7456.25,7458.5,25234,3423,7464.75,7456.25,515
2026-06-24 08:40:00,7458.5,7460.5,7442.25,7452.75,29570,3629,7451.5,7437,426
2026-06-24 08:45:00,7452.5,7457.75,7437,7450.25,35770,7013,7465.75,7449.5,354
2026-06-24 08:50:00,7450.25,7472.5,7449.5,7468.5,32880,5849,7464.25,7453.5,393
2026-06-24 08:55:00,7468.5,7468.75,7453.5,7454.5,24386,5211,7464.25,7453.5,393
2026-06-24 09:00:00,7454.75,7459,7447.75,7450.5,24462,4670,7455.75,7447.75,532
2026-06-24 09:05:00,7450.5,7460.75,7447.75,7453,27385,5813,7457,7447.75,517
2026-06-24 09:10:00,7453,7457.75,7446.5,7451.5,22081,4647,7451.25,7442.5,364
2026-06-24 09:15:00,7451.25,7455,7442.5,7444,18560,5947,7451.25,7442.5,364
2026-06-24 09:20:00,7444.25,7460.25,7436.5,7458.5,30284,6654,7462.75,7455.25,464
2026-06-24 09:25:00,7458.5,7466,7455.25,7461,20427,6422,7462.75,7455.25,464
2026-06-24 09:30:00,7461,7469.25,7460.75,7465.5,15806,4662,7466.75,7460.75,452
2026-06-24 09:35:00,7465.5,7468,7458.25,7458.75,14238,7599,7465.25,7458.25,356
2026-06-24 09:40:00,7459,7473.5,7457.5,7472.75,19643,9213,7468.75,7457.5,302
2026-06-24 09:45:00,7472.75,7486,7471.75,7479.5,24746,9447,7481.75,7471.75,427
2026-06-24 09:50:00,7479.75,7487.5,7479.75,7480.75,15044,12291,7489.5,7478,300
2026-06-24 09:55:00,7481,7494.25,7478,7493.5,19800,11463,7489.5,7478,300
2026-06-24 10:00:00,7493.5,7496.5,7488,7490,18978,9974,7487.5,7479.25,329
2026-06-24 10:05:00,7490,7491,7479.25,7481.25,15799,10783,7487.5,7479.25,329
2026-06-24 10:10:00,7481.25,7485.25,7476.25,7482,16991,12126,7487.75,7480.25,320
2026-06-24 10:15:00,7481.75,7491,7480.25,7488.75,14083,11185,7487.75,7480.25,320
2026-06-24 10:20:00,7489,7490.75,7483.5,7484,11531,12380,7488.5,7483.5,384
2026-06-24 10:25:00,7484,7493.75,7478.25,7493.75,15391,11447,7489.25,7478.25,244
2026-06-24 10:30:00,7493.5,7496.5,7486,7489.25,15959,10772,7493.5,7486,371
2026-06-24 10:35:00,7489.25,7492.5,7483,7485.5,12193,9316,7485,7478.25,335
2026-06-24 10:40:00,7485.5,7487.75,7478.25,7481.25,13062,9017,7481,7474.5,463
2026-06-24 10:45:00,7481.5,7483.75,7474.5,7483.25,17579,8777,7481,7474.5,463
2026-06-24 10:50:00,7483.25,7489.75,7483.25,7485,13458,8092,7484.5,7478,278
2026-06-24 10:55:00,7485,7487.25,7478,7480.25,10557,7562,7484.5,7478,278
2026-06-24 11:00:00,7480.25,7483.25,7475.75,7477.75,10244,7432,7479.25,7474.5,373
2026-06-24 11:05:00,7477.5,7481.25,7474.5,7478.25,10430,7988,7482.75,7476,274
2026-06-24 11:10:00,7478,7485.5,7476,7481.25,10678,7634,7483,7478,253
2026-06-24 11:15:00,7481.5,7485,7478,7480,7324,7805,7482.25,7476.75,251
2026-06-24 11:20:00,7480,7484.5,7476.75,7483,8041,7351,7481.25,7476.5,277
2026-06-24 11:25:00,7483.25,7483.25,7476.5,7477.5,7764,6529,7476,7471.5,445
2026-06-24 11:30:00,7477.5,7477.75,7471.5,7473.25,11576,4686,7471.5,7461.25,285
2026-06-24 11:35:00,7473,7476,7461.25,7461.5,17105,4231,7460.25,7455,675
2026-06-24 11:40:00,7461.5,7462.25,7455,7459.75,20245,5070,7460.25,7455,675
2026-06-24 11:45:00,7459.5,7461.75,7455.5,7459.25,11085,4501,0,0,0
2026-06-24 11:50:00,7459.5,7464.5,7454,7454,11931,3933,0,0,0
2026-06-24 11:55:00,7454.25,7456.25,7450.5,7452.75,10916,-568,0,0,0
2026-06-24 12:00:00,7453.25,7461,7451,7460.25,9030,3219,7458,7451,220
2026-06-24 12:05:00,7460.25,7460.75,7442.5,7445.75,15494,2990,7455.25,7442.5,209
2026-06-24 12:10:00,7445.75,7450,7442,7444,12881,2121,7442.75,7431,308
2026-06-24 12:15:00,7444,7447.75,7431,7433.75,20967,1858,7431.5,7425.75,554
2026-06-24 12:20:00,7433.75,7434,7425.75,7426.75,18829,276,7431.5,7425.75,554
2026-06-24 12:25:00,7426.75,7428,7415.75,7416.75,20768,559,7418,7407.75,487
2026-06-24 12:30:00,7416.75,7422.25,7407.75,7418.5,28731,1464,7421,7412,377
2026-06-24 12:35:00,7418.5,7424.75,7412,7420.25,19629,1246,7421,7412,377
2026-06-24 12:40:00,7420.25,7423.75,7413.25,7414.75,14774,1203,7420.75,7413.25,344
2026-06-24 12:45:00,7414.75,7422,7410.25,7420,15959,1535,7418.5,7410.25,332
2026-06-24 12:50:00,7420.25,7421.75,7416.25,7421.25,12130,989,7420.25,7416.25,527
2026-06-24 12:55:00,7421.25,7427.25,7412.5,7414,18584,1535,7421.5,7413,333
2026-06-24 13:00:00,7414.25,7425.25,7413,7421.5,16636,2258,7421.5,7413,333
2026-06-24 13:05:00,7421.5,7429.5,7421.25,7426,15025,2533,7427,7421.25,442
2026-06-24 13:10:00,7426,7427.5,7421.25,7424.75,11411,3582,7425.75,7421.25,439
2026-06-24 13:15:00,7424.75,7435.75,7424.5,7433.75,17169,3904,7437.5,7431.75,284
2026-06-24 13:20:00,7433.75,7439.75,7431.75,7439.5,9358,3638,7437.5,7431.75,284
2026-06-24 13:25:00,7439.5,7443.25,7437.75,7440,10682,3142,7440.75,7436.25,345
2026-06-24 13:30:00,7440,7442.5,7436.25,7439,8964,2631,7440.75,7436.25,345
2026-06-24 13:35:00,7439.25,7439.75,7431.5,7432.75,9607,2245,7437.25,7431.5,283
2026-06-24 13:40:00,7432.75,7434.5,7424.75,7429.25,11366,1554,7431.75,7424.75,284
2026-06-24 13:45:00,7429,7429.25,7410.75,7414.25,13299,2620,7423.75,7410.75,177
2026-06-24 13:50:00,7414,7418.25,7408.25,7417.5,15510,2950,7421,7412.5,236
2026-06-24 13:55:00,7417.5,7424.5,7412.5,7415.5,11574,3569,7421,7412.5,236
2026-06-24 14:00:00,7415.5,7425.25,7409.5,7422.25,14017,2541,7420.5,7409.5,219
2026-06-24 14:05:00,7422.25,7422.25,7404.75,7409.25,16964,3080,7417,7404.75,239
2026-06-24 14:10:00,7409.25,7413.25,7404,7412.25,12119,3468,7411.75,7407.75,374
2026-06-24 14:15:00,7412.25,7413.25,7407.75,7412,8604,3986,7411.75,7407.75,374
2026-06-24 14:20:00,7412,7414.75,7408.5,7414.75,9054,4527,7413,7408.5,348
2026-06-24 14:25:00,7414.5,7419.5,7414,7416.25,9511,4067,7418,7414,414
2026-06-24 14:30:00,7416.25,7418.75,7411.5,7413.25,9962,3983,7414.25,7410,318
2026-06-24 14:35:00,7413.5,7416,7410,7414,7938,4027,7414.25,7410,318
2026-06-24 14:40:00,7414,7417.25,7405.25,7411,9680,4945,7413.75,7405.25,198
2026-06-24 14:45:00,7411,7418.75,7410.5,7417,10832,6964,7416.25,7410.5,319
2026-06-24 14:50:00,7417,7427.5,7411,7426.75,20057,8200,7422.5,7411,299
2026-06-24 14:55:00,7426.75,7431.5,7417.75,7428.25,20784,9430,7448.75,7435,185
2026-06-24 15:00:00,7428,7451.25,7421.25,7450.5,13994,9636,7448.75,7435,185
2026-06-25 08:30:00,7485.75,7490.5,7464.5,7469.75,40956,-2379,7418.75,7413.25,310
2026-06-25 08:35:00,7469.5,7477,7465.25,7466.25,25955,-6793,7416,7412.25,359
2026-06-25 08:40:00,7466.5,7468,7436.25,7439,40810,-7487,7414.5,7409.5,412
2026-06-25 08:45:00,7439,7444,7410.5,7424.25,64562,-10508,7414.5,7409.5,412
2026-06-25 08:50:00,7424.75,7432,7399.5,7401.75,56099,-10665,7418.25,7408.75,328
2026-06-25 08:55:00,7401.75,7407,7390,7393,57571,-6813,7444.75,7427.75,189
2026-06-25 09:00:00,7393.25,7430.25,7392.25,7427.75,55376,-4924,7436,7429.5,255
2026-06-25 09:05:00,7427.75,7445.75,7427.5,7444.75,42123,-6195,7436,7431.75,225
2026-06-25 09:10:00,7445,7454.5,7436.25,7437.25,37905,-3157,7435,7431.25,246
2026-06-25 09:15:00,7437,7453.25,7427.75,7452.25,41638,-3143,7432.5,7427.5,244
2026-06-25 09:20:00,7452,7462,7441,7446.25,39360,-2722,7435.25,7429.5,228
2026-06-25 09:25:00,7446.5,7455.75,7444.25,7450.75,29269,-2370,7437.75,7433.75,250
2026-06-25 09:30:00,7450.75,7467.75,7449.25,7460.5,33704,-2005,7436.25,7432,185
2026-06-25 09:35:00,7460.5,7465.5,7452.25,7463,24015,-3727,7432.5,7425.5,146
2026-06-25 09:40:00,7463.25,7464,7458,7458.25,6254,-1622,7428.75,7425.25,258
2026-06-25 09:45:00,7421.5,7421.75,7411.25,7413.5,10253,-1071,0,0,0
2026-06-25 09:50:00,7413.25,7423,7410.5,7420.5,9273,1005,0,0,0
2026-06-25 09:55:00,7420.5,7431.25,7418,7429.5,11948,1106,0,0,0
2026-06-25 10:00:00,7429.5,7430.75,7408.25,7414,18614,-2216,0,0,0
2026-06-25 10:05:00,7414.5,7431.25,7411.75,7429.5,13257,1135,0,0,0
2026-06-25 10:10:00,7429.5,7435.5,7424,7427.5,11811,-531,0,0,0
2026-06-25 10:15:00,7427.5,7449.5,7425,7443.75,16584,2576,0,0,0
2026-06-25 10:20:00,7443.75,7447.75,7437.5,7444.75,12403,587,0,0,0
2026-06-25 10:25:00,7444.5,7456.75,7444.5,7454.25,11407,805,0,0,0
2026-06-25 10:30:00,7454.25,7454.5,7435,7435.75,14615,-2177,0,0,0
2026-06-25 10:35:00,7435.5,7442.75,7431.25,7440,14156,-250,0,0,0
2026-06-25 10:40:00,7440,7441,7433.75,7434.75,8709,-1183,0,0,0
2026-06-25 10:45:00,7434.75,7434.75,7422.25,7431,13670,-1022,0,0,0
2026-06-25 10:50:00,7431,7439.75,7429.25,7432.5,10171,-65,0,0,0
2026-06-25 10:55:00,7432.5,7436.5,7430.5,7434.25,7207,-3,0,0,0
2026-06-25 11:00:00,7434.5,7434.75,7422.75,7425.25,8546,-474,0,0,0
2026-06-25 11:05:00,7425.25,7428,7423,7426.25,7991,207,0,0,0
2026-06-25 11:10:00,7426.25,7427.75,7418.75,7419.5,9292,-1170,0,0,0
2026-06-25 11:15:00,7419.5,7422.25,7414.25,7418.25,11810,-364,0,0,0
2026-06-25 11:20:00,7418.25,7422.75,7416,7422.5,9671,729,0,0,0
2026-06-25 11:25:00,7422.75,7424.75,7416.25,7419.5,9125,-487,0,0,0
2026-06-25 11:30:00,7419.5,7421,7413.25,7417.5,9910,-386,0,0,0
2026-06-25 11:35:00,7417.5,7417.5,7412.25,7416.75,7888,170,0,0,0
2026-06-25 11:40:00,7416.75,7419.25,7411.5,7415.75,8661,19,0,0,0
2026-06-25 11:45:00,7415.5,7416.5,7409.5,7413.5,11951,247,0,0,0
2026-06-25 11:50:00,7413.25,7422.25,7408.75,7421.25,18049,1075,0,0,0
2026-06-25 11:55:00,7421.5,7430,7414.5,7428.75,24832,2908,0,0,0
2026-06-26 08:30:00,7381,7388.25,7360,7370.25,39252,-552,7423.25,7420.5,198
2026-06-26 08:35:00,7370.25,7383.25,7367.25,7372.75,30226,499,7417.5,7410,243
2026-06-26 08:40:00,7373,7386.5,7368.75,7384.25,25215,1004,7412,7408.75,444
2026-06-26 08:45:00,7384.5,7390.25,7371.25,7379,32259,2576,7411.5,7405,211
2026-06-26 08:50:00,7378.75,7389,7377,7385.75,23984,3633,7411.25,7406.75,269
2026-06-26 08:55:00,7386,7405.5,7384,7403.5,31127,5442,7414.25,7406.25,163
2026-06-26 09:00:00,7401.5,7416,7397.75,7415,24077,6610,7418.5,7412.75,201
2026-06-26 09:05:00,7415,7424.5,7414.25,7423.25,24084,7088,7421.25,7417,276
2026-06-26 09:10:00,7423,7428.25,7417,7425.5,24258,6490,7418.75,7411,197
2026-06-26 09:15:00,7425.25,7429.5,7418,7419.75,19768,8135,7417,7414.25,327
2026-06-26 09:20:00,7420,7436.25,7418.25,7428.25,24139,7954,7418.25,7410.5,169
2026-06-26 09:25:00,7428.25,7433.25,7426,7428.5,17065,8921,7419.5,7415.5,235
2026-06-26 09:30:00,7428.75,7433,7424,7427.5,18091,7352,7423.5,7416,153
2026-06-26 09:35:00,7427.5,7428,7414.75,7415.25,17101,8586,7428.75,7420.25,212
2026-06-26 09:40:00,7415.25,7424.75,7409,7415.25,24406,9552,7436,7429.5,255
2026-06-26 09:45:00,7415.25,7427.5,7414,7422.25,19632,8721,7435,7431.25,246
2026-06-26 09:50:00,7422.25,7425.75,7415.25,7419,17825,8788,7432.5,7427.5,244
2026-06-26 09:55:00,7419,7423.5,7411.75,7418,17321,9002,7432.5,7427.5,244
2026-06-26 10:00:00,7418,7423.75,7417.75,7422.5,3999,9496,7437.75,7433.75,250
2026-06-26 10:05:00,7435.75,7439.5,7433.75,7435,6006,9052,7436.25,7432,185
2026-06-26 10:10:00,7435,7438,7432,7434,4634,10160,7436.25,7432,185
2026-06-26 10:15:00,7434,7435.5,7425.5,7427.5,6004,11247,7432.5,7425.5,146
2026-06-26 10:20:00,7427.25,7430,7425.25,7429,5164,12834,7428.75,7425.25,258
2026-06-26 10:25:00,7428.5,7430,7420.25,7421.25,7120,12112,7427,7420.25,178
2026-06-26 10:30:00,7421.5,7429.75,7420.5,7427.5,6578,13089,7427,7420.5,173
2026-06-26 10:35:00,7427.5,7428,7420.25,7422,5278,13629,7425.75,7420.25,165
2026-06-26 10:40:00,7422,7424.5,7420.5,7420.75,3369,12654,7423.25,7420.5,198
2026-06-26 10:45:00,7420.75,7420.75,7410,7413,10713,10968,7417.5,7410,243
2026-06-26 10:50:00,7412.75,7413.25,7408.75,7410.25,8430,11286,7412,7408.75,444
2026-06-26 10:55:00,7410.25,7414.25,7405,7409,8032,11103,7411.5,7405,211
2026-06-26 11:00:00,7409,7413.25,7406.75,7407,7257,10190,7411.25,7406.75,269
2026-06-26 11:05:00,7407.25,7417.75,7406.25,7416,7652,10550,7414.25,7406.25,163
2026-06-26 11:10:00,7416,7421,7412.75,7420.75,6820,11013,7418.5,7412.75,201
2026-06-26 11:15:00,7420.75,7423,7417,7420.5,6905,9722,7421.25,7417,276
2026-06-26 11:20:00,7420.5,7422,7411,7415.75,8846,10125,7418.75,7411,197
2026-06-26 11:25:00,7415.75,7418,7414.25,7415,5232,11711,7417,7414.25,327
2026-06-26 11:30:00,7415.25,7421.5,7410.5,7419.5,7621,11703,7418.25,7410.5,169
2026-06-26 11:35:00,7419.5,7421,7415.5,7416.25,5412,11289,7419.5,7415.5,235
2026-06-26 11:40:00,7416.25,7426.75,7416,7426,6712,11385,7423.5,7416,153
2026-06-26 11:45:00,7426,7432.25,7420.25,7423.75,10397,12592,7428.75,7420.25,212
2026-06-26 11:50:00,7423.75,7429.5,7418.75,7425,17578,11728,7426.25,7418.75,400
2026-06-26 11:55:00,7424.75,7429.5,7369.75,7379.25,31573,12495,7404.75,7369.75,158
2026-06-26 15:00:00,7379.5,7408.5,7370.5,7400,20794,10846,7397.25,7370.5,136
